,0
246,-1.1095301418375454e-10
247,2.1889690571519104e-10
248,1.503217158912655e-08
249,7.871563084687095e-10
250,-1.1487757233045628e-10
251,1.9768373123946426e-10
252,2.999999953996701
253,6.951530043129127e-10
254,-1.2249634256261688e-10
255,1.8898132423110627e-10
256,1.463080802848796e-08
257,7.470434158952953e-10
258,-1.4364365937064646e-10
259,1.4700691382464813e-10
260,5.729256385311297e-09
261,6.227674124513267e-10
262,-1.2001514297676968e-10
263,1.9532946393992506e-10
264,5.013168318828258e-09
265,6.24441579065414e-10
266,-1.175538059728208e-10
267,1.991614160862042e-10
268,5.207379438254429e-09
269,7.550447736574767e-10
270,-1.1771685846540443e-10
271,1.982255712258886e-10
272,1.603333960848436e-08
273,5.546340530881455e-10
274,-1.2044233617894714e-10
275,1.5392155105398268e-10
276,2.9999999539476683
277,6.443975663578757e-10
278,-1.2421343223963448e-10
279,2.5657075431261247e-10
280,1.4086764553975191e-08
281,7.036650914389308e-10
282,-1.029829316709311e-10
283,1.679677172198937e-10
284,5.480051439234227e-09
285,6.712577938042809e-10
286,-1.2447736158960456e-10
287,1.917023447342067e-10
288,4.8624544335743884e-09
289,7.079691494346807e-10
290,-1.2410682529469963e-10
291,1.8164075062207067e-10
292,5.751687408531351e-09
293,5.464698385160561e-10
294,-1.1917659023609586e-10
295,1.9189166245897994e-10
296,1.6368192492053046e-08
297,6.334919675110348e-10
298,-1.2086440812188348e-10
299,2.633116736788545e-10
300,2.9999999521481606
301,5.859485962557891e-10
302,-1.317250319577741e-10
303,1.6370635589342402e-10
304,1.619436467604989e-08
305,5.983185226199079e-10
306,-1.5108243450524952e-10
307,2.1888944876804066e-10
308,5.344574465365945e-09
309,1.020814225861674e-09
310,-1.3232293609732768e-10
311,1.603775853582137e-10
312,2.7994145023551153e-09
313,1.3968993481867093e-09
314,-1.1103969511444469e-10
315,9.783471124640738e-11
316,1.8061131924073975e-09
317,1.1874833141576854e-09
318,-6.632011785375277e-11
319,1.250483554236398e-10
320,1.9861026884207544e-09
321,6.349454613622507e-11
322,-2.4822024808917786e-11
323,1.8445261369707955e-10
324,2.9999999937117034
325,-5.2981707672099755e-11
326,5.9835226856718596e-09
327,2.9976843957187036e-10
328,2.9976844011004896e-10
329,3.497819406770672e-09
330,2.9976844071396546e-10
331,-7.731135358283651e-11
332,3.0484022136414956e-10
333,4.613965623980202e-09
334,2.997684400243484e-10
335,-1.1293765676036072e-10
336,3.279515127433661e-10
337,1.0462504522477404e-08
338,2.9976844007838045e-10
339,-1.538536300224179e-10
340,1.6464463436522806e-09
341,2.999999962192267
342,2.9976843992879057e-10
343,-1.2006702267794976e-10
344,4.41028142704352e-10
345,1.2511890545432438e-08
346,2.997684400881983e-10
347,-1.120098544145835e-10
348,3.962946059857013e-10
349,5.3240772816637766e-09
350,2.9976843952362645e-10
351,-1.1128787316173078e-10
352,3.9902954593057763e-10
353,4.551075386371682e-09
354,2.997684404010171e-10
355,-1.1562218456096474e-10
356,4.0156275788141e-10
357,5.299597224987131e-09
358,2.9976844060018656e-10
359,-1.2308305144220715e-10
360,4.235858432407286e-10
361,1.480602914086876e-08
362,2.9976844042228156e-10
363,-1.4685351271457445e-10
364,4.774746039547348e-10
365,2.9999999537121544
366,2.9976844059793213e-10
367,-1.2258805219645695e-10
368,5.232027130378832e-10
369,1.4257167871948539e-08
370,2.9976844035493174e-10
371,-1.193791470087569e-10
372,4.3480375051073966e-10
373,5.492929441085962e-09
374,2.99768440072767e-10
375,-1.1952483599700565e-10
376,4.292571824001789e-10
377,4.786488989754825e-09
378,2.997684397866684e-10
379,-1.2190974914304507e-10
380,4.295118130190769e-10
381,4.978606583545981e-09
382,2.997684393858327e-10
383,-1.2667833750733302e-10
384,5.081549734911333e-10
385,1.5680860536918054e-08
386,2.9976843901541433e-10
387,-1.1207679147306753e-10
388,3.425918411851424e-10
389,2.999999953872301
390,2.99768438285889e-10
391,-1.2631621131661493e-10
392,4.779781642759722e-10
393,1.3777141623576034e-08
394,2.997684412451216e-10
395,-1.2525763581947406e-10
396,4.422922741937747e-10
397,5.232248882628022e-09
398,2.9976844001371897e-10
399,-1.2101654344810146e-10
400,4.6230182399664487e-10
401,4.585386644254012e-09
402,2.997684407137231e-10
403,-1.2231463947299584e-10
404,4.4202068135565066e-10
405,5.504237895220214e-09
406,2.997684413462478e-10
407,-1.3236738505465633e-10
408,3.415785523327346e-10
409,1.628863242064173e-08
410,2.997684415240175e-10
411,-1.5059821697233743e-10
412,4.958284522169541e-10
413,2.999999951818328
414,2.997684408795953e-10
415,-1.3319987334334394e-10
416,3.9800382237340196e-10
417,1.60142955898749e-08
418,2.9976844009077394e-10
419,-1.1568294709463909e-10
420,5.015630083266368e-10
421,5.008677325106975e-09
422,2.997684359225754e-10
423,-8.748693687012269e-11
424,6.884066543005255e-10
425,2.230499729791643e-09
426,2.9976844169952153e-10
427,-5.676472551130327e-11
428,5.859072516302835e-10
429,1.3772793689923014e-09
430,2.9976844050361984e-10
431,-6.783921636122185e-11
432,4.5467769096184197e-10
433,1.731334679632298e-09
434,-1.6806646325321462e-10
435,-1.3530893637378757e-10
436,2.4338572558311845e-10
437,2.9976843913646363e-10
438,2.4272823040261972e-09
439,2.112362357051242e-10
440,-1.0990587531039365e-10
441,3.059284780044353e-10
442,3.536173443187569e-09
443,-4.36280720624143e-11
444,-1.540111914725396e-10
445,3.290976744397528e-09
446,4.2878668540954265e-09
447,-1.8335411049837256e-11
448,-1.2009507485858358e-10
449,2.5789721457595174e-09
450,9.41700915554103e-09
451,1.4296443952538265e-10
452,-1.1418076303151485e-10
453,2.6318165483987457e-09
454,2.9999999603352965
455,1.5374981276783253e-10
456,-1.1209722911148766e-10
457,7.315168736686041e-10
458,1.2246147550608235e-08
459,1.431825976316885e-10
460,-1.177934733310035e-10
461,7.189974995121331e-10
462,5.119314890374921e-09
463,1.1857326393640497e-10
464,-1.243131954224055e-10
465,7.138816735623858e-10
466,4.359526482966454e-09
467,7.889833443038154e-11
468,-1.491822307243026e-10
469,1.0533771665855673e-09
470,5.0165659656248554e-09
471,9.307638040778533e-11
472,-1.2613807914849133e-10
473,1.1700330109279518e-09
474,1.4318252014624474e-08
475,6.852443939155102e-11
476,-1.2281613799964178e-10
477,1.0343035089163485e-09
478,2.9999999534416277
479,1.1049442347977421e-10
480,-1.235250582532276e-10
481,1.132789047122232e-09
482,1.3728536198529181e-08
483,1.094159922900042e-10
484,-1.248698848383031e-10
485,8.585530608740438e-10
486,5.206137058726823e-09
487,6.683176778777163e-11
488,-1.3061699673700607e-10
489,1.0856259835877437e-09
490,4.451068610010972e-09
491,1.374431132809224e-10
492,-1.2163668192145963e-10
493,7.874213949035678e-10
494,4.6642289701474874e-09
495,1.0457520485988865e-10
496,-1.2953545702320677e-10
497,9.758488395754577e-10
498,1.531278063077745e-08
499,8.081685234028748e-11
500,-1.274482320325651e-10
501,9.486492318132348e-10
502,2.999999953628084
503,9.781387137555109e-11
504,-1.23102030232351e-10
505,9.939925083994703e-10
506,1.3395953263750042e-08
507,8.946713010450794e-11
508,-1.246080760848201e-10
509,9.895703348170002e-10
510,4.918907414746311e-09
511,1.43904147245057e-10
512,-1.3349936533313073e-10
513,8.014449637115388e-10
514,4.241808407763254e-09
515,1.0758402416214566e-10
516,-1.5091597517252073e-10
517,9.453915213364947e-10
518,5.149183467752086e-09
519,1.248435234011895e-10
520,-1.347790002313106e-10
521,7.345883343767561e-10
522,1.6093547287981838e-08
523,1.214152447952558e-10
524,-1.2038027713390682e-10
525,9.475474302498357e-10
526,2.999999951460016
527,2.5175456908701115e-11
528,-1.0707453908726626e-10
529,1.5745952711597454e-09
530,1.564421514294593e-08
531,-1.9301148935160273e-11
532,-1.0135610904646039e-10
533,3.2398887295243116e-09
534,3.870144923809295e-09
535,-6.6651342514688065e-12
536,-9.70132256944845e-11
537,2.509342580800123e-09
538,1.1295388111684957e-09
539,7.901605057585754e-10
540,-1.666723039703173e-10
541,2.0098483828990897e-10
542,7.606573899340611e-10
543,-8.453195957491083e-11
544,-5.377689483092947e-11
545,1.7340604087183476e-10
546,2.997684451288897e-10
547,3.0621225530601755e-09
548,-8.098102699910514e-11
549,-1.362082634409958e-10
550,8.374756068159584e-09
551,2.393586753163383e-09
552,-8.254592969055023e-11
553,-1.209278694098004e-10
554,3.764434240535715e-09
555,1.8047478239944879e-09
556,-8.067283936558883e-11
557,-1.1426000579663332e-10
558,4.2929980098136924e-09
559,2.6996412286198743e-09
560,-7.244832668138915e-11
561,-1.1372690705602798e-10
562,5.85744980540826e-09
563,7.326749682060274e-09
564,2.575533600908041e-11
565,-1.1941952516111182e-10
566,8.32367674184635e-09
567,2.9999999554476346
568,2.1058552897955495e-11
569,-1.3028864720759364e-10
570,1.3588751099853489e-09
571,1.1924744244398213e-08
572,-4.790159604565989e-11
573,-1.482520065585435e-10
574,4.090949916205276e-09
575,3.871765367259487e-09
576,-5.548723107084835e-11
577,-1.3259644438872722e-10
578,3.1271995548599963e-09
579,3.2575333326817437e-09
580,-5.6169166490422843e-11
581,-1.3045742702474728e-10
582,3.0798962531435536e-09
583,4.01736627227702e-09
584,-2.5186756387353692e-11
585,-1.306067344881665e-10
586,3.364293286134377e-09
587,1.2912335382475323e-08
588,-7.364839686442707e-11
589,-1.3228641853468492e-10
590,4.641076759130321e-09
591,2.9999999518413487
592,-7.268912374354392e-11
593,-1.3130637002971243e-10
594,2.682340514635596e-09
595,1.2742120640918298e-08
596,-9.285240939614567e-12
597,-1.2654600243983395e-10
598,3.0886244183753328e-09
599,3.87770374035087e-09
600,-5.181195399795253e-11
601,-1.362633238189524e-10
602,2.836896313684809e-09
603,3.545971384795894e-09
604,-5.2403185604562436e-11
605,-1.3359318810642266e-10
606,2.77751858854901e-09
607,3.728012294257125e-09
608,-6.057602958379784e-11
609,-1.3120817990805418e-10
610,2.997924214821037e-09
611,1.4359887324989978e-08
612,-4.4296908295142195e-11
613,-1.2998809716212204e-10
614,2.3974190023971556e-09
615,2.9999999528298296
616,-5.097567289497553e-12
617,-1.3318543394655133e-10
618,1.9449087579231876e-09
619,1.2732297519729311e-08
620,-7.482642733593296e-11
621,-1.5157193025793494e-10
622,3.84096086477034e-09
623,3.781432261905287e-09
624,-2.2075232863200577e-11
625,-1.3724024672267305e-10
626,2.4784527247223513e-09
627,2.9595822303138712e-09
628,-4.140795924473064e-12
629,-1.2791098855732434e-10
630,1.9616015088672033e-09
631,4.405217783593677e-09
632,-6.298394190377244e-11
633,-1.262129487850666e-10
634,2.6907458972507167e-09
635,1.5558097845610832e-08
636,-1.1098250787589026e-10
637,-1.3899567304480425e-10
638,6.553998958589179e-09
639,2.9999999502280947
640,-1.4368484362358093e-10
641,-1.5427637465611534e-10
642,3.689345865080514e-08
643,1.3742474483679957e-09
644,3.4566513247378036e-11
645,-1.6410575983185176e-10
646,9.135655060735371e-10
647,5.81508203493565e-10
648,3.418609363380345e-10
649,-7.663817741174994e-11
650,4.838935224034562e-10
651,5.118410099927803e-10
652,5.4984327948728364e-11
653,1.5542322541993376e-10
654,-4.061565087548086e-11
655,-7.133565485213384e-11
656,-6.451539250516069e-11
657,-6.115151420741564e-11
658,-7.254247259134498e-11
659,-9.041413189806279e-11
660,-1.0785240367284411e-10
661,-1.2098666711056844e-10
662,-1.313068425985473e-10
663,-1.4016341570859807e-10
664,-1.4835150220177568e-10
665,-1.5589485839384622e-10
666,-1.6288403454420166e-10
667,-1.6715250155008591e-10
668,-1.6895349056411382e-10
669,-1.6837520882657418e-10
670,-1.662163502758266e-10
671,-1.635305866946017e-10
672,-1.6415505340502468e-10
673,-1.616679017816749e-10
674,-1.6148686361708228e-10
675,-1.6541530574326638e-10
676,-1.7121777804557884e-10
677,-1.6987745340129314e-10
678,-1.2920586700863934e-10
679,-3.951294587225164e-11
680,1.553072406659177e-10
681,2.997684765351974e-10
682,2.997684765351974e-10
683,2.997684765351974e-10
684,2.997684765351974e-10
685,2.997684765351974e-10
686,2.997684765351974e-10
687,2.997684765351974e-10
688,2.997684765351974e-10
689,2.997684765351974e-10
690,2.997684765351974e-10
691,2.997684765351974e-10
692,2.997684765351974e-10
693,2.997684765351974e-10
694,2.997684765351974e-10
695,2.997684765351974e-10
696,2.997684765351974e-10
697,2.997684765351974e-10
698,2.997684765351974e-10
699,2.997684765351974e-10
700,2.997684765351974e-10
701,2.997684765351974e-10
